988.491791537527,-150.986254102094,62.9,14.8965111,4.4
988.973541325051,-150.997122533541,63.1,14.9103366,4.3
989.200948173829,-151.127515572505,62.7,14.9181511,4.2
989.685427239222,-151.090472252603,62.7,14.9395352,4.2
990.386405920723,-150.920851987445,62.7,14.9085406,4.1
990.401290478732,-150.981522709472,62.7,15.2506823,4
990.511400785162,-150.972358182359,63,15.243094,4.1
990.793592485672,-150.722445776194,62.9,15.3806679,4
990.949911413784,-150.694099416907,62.9,15.3824785,4
991.052378638194,-150.644430827752,62.9,15.2346754,3.8
991.292357927484,-150.465583100041,63,15.2275515,4
991.597636828727,-150.395012484984,63,15.2397897,3.8
991.880397433177,-150.112699457351,62.6,15.2945594,3.8
991.681993402856,-149.967382004103,62.8,15.3942953,3.7
991.738889845939,-150.008906464124,62.9,15.2386794,3.8
992.176452450233,-149.563607172847,62.9,15.3432291,3.8
991.668770888791,-149.155642969916,63,15.2023609,3.9
992.129094147644,-149.017518334937,63.1,15.2629362,4
992.318594759119,-148.941433500235,63.1,15.3810135,3.8
993.00220262774,-148.737458296121,63,15.3967439,3.8
992.954756052815,-148.847795400095,62.8,15.3456999,3.7
993.317800282427,-148.620737373136,62.9,15.3787174,3.6
993.673188941182,-148.326801642338,63,15.2787028,3.6
994.087343932475,-148.247345975429,63.1,15.2003751,3.7
994.586331117354,-147.95424262376,63.1,15.2153118,3.6
994.761767639287,-147.718948024755,63.2,15.2078189,3.5
994.73817394199,-147.600997310472,63.3,15.1239536,3.6
995.296276618884,-147.367635063837,63.3,15.2403065,3.6
995.439534314989,-147.555425651429,63.3,15.0397914,3.6
